type,id,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_format,len,first_word,data,label
CSI_DATA,246892,2c:30:33:d3:61:c3,-86,11,1,1,0,1,1,0,1,0,0,-97,0,11,0,-1764425903,0,100,1,128,1,"[100,-64,5,0,12,1,10,-3,6,-4,4,-5,5,-6,5,-5,5,-6,5,-9,4,-7,3,-5,5,-4,7,-2,7,1,7,2,7,1,6,4,6,6,8,7,9,10,9,10,10,8,9,8,6,9,4,8,1,7,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-3,14,-10,15,-9,18,-7,19,-5,17,-3,17,2,18,6,19,7,20,8,21,9,20,10,18,13,16,15,17,15,17,17,18,21,19,21,19,19,20,18,21,20,24,21,26,19,26,13,26,9,25,7,25,6]",empty
CSI_DATA,246893,2c:30:33:d3:61:c3,-86,11,1,1,0,1,1,0,1,0,0,-97,0,11,0,-1764417905,0,100,1,128,1,"[100,-64,5,0,-1,15,1,11,0,9,-1,9,0,6,2,5,3,6,5,6,5,4,4,3,2,4,-1,4,-3,3,-2,6,-1,8,-4,8,-3,10,-3,10,-6,9,-7,8,-6,9,-8,8,-8,6,-6,4,-6,3,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,17,2,18,-1,17,-4,17,-7,17,-9,16,-11,16,-13,17,-13,14,-15,10,-19,9,-19,10,-20,11,-21,10,-24,10,-26,14,-25,18,-24,18,-26,18,-27,19,-26,18,-23,18,-22,18,-20,16,-17,17,-13,19]",empty
CSI_DATA,246894,2c:30:33:d3:61:c3,-86,11,1,1,0,1,1,0,1,0,0,-97,0,11,0,-1764409122,0,100,1,128,1,"[100,-64,5,0,-2,-12,-2,-12,-2,-13,-5,-12,-7,-11,-8,-8,-7,-3,-8,-3,-8,-4,-4,-4,-1,-4,0,-6,0,-7,-1,-7,-1,-8,0,-11,1,-11,2,-7,5,-7,6,-9,6,-9,8,-7,8,-6,8,-6,7,-7,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-5,-3,-20,-4,-22,-2,-21,0,-20,1,-19,3,-17,7,-16,11,-16,14,-16,15,-17,15,-17,17,-14,21,-14,22,-17,22,-16,23,-16,22,-17,23,-15,23,-17,21,-21,18,-22,16,-21,14,-21,14,-23,16,-21,17,-18]",empty
CSI_DATA,246895,2c:30:33:d3:61:c3,-85,11,1,1,0,1,1,0,1,0,0,-97,0,11,0,-1764400772,0,100,1,128,1,"[100,-64,5,0,-15,-4,-15,-4,-14,-3,-11,0,-9,3,-6,4,-4,4,-6,5,-8,6,-7,6,-6,3,-7,-1,-8,-2,-7,-1,-6,-2,-8,-5,-9,-5,-11,-6,-12,-9,-10,-11,-7,-12,-7,-12,-7,-11,-4,-9,-2,-7,-1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-2,-17,-6,-16,-8,-12,-9,-11,-10,-12,-14,-9,-17,-6,-17,-6,-15,-8,-14,-7,-17,-3,-22,-1,-22,-1,-22,-1,-24,1,-26,-1,-27,-4,-29,-5,-30,-8,-29,-10,-29,-9,-28,-12,-26,-16,-23,-18,-22,-16,-19,-13,-14]",empty
CSI_DATA,246896,2c:30:33:d3:61:c3,-86,11,1,1,0,1,1,0,1,0,0,-97,0,11,0,-1764392150,0,100,1,128,1,"[100,-64,5,0,8,10,11,9,11,6,10,1,9,-2,9,-2,7,-1,5,-2,2,-1,3,-1,4,-3,5,-1,6,2,5,4,3,8,3,10,2,10,2,10,1,12,1,12,0,11,-3,11,-6,8,-7,6,-5,5,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,12,12,12,12,12,12,9,13,5,16,2,17,2,16,3,15,0,18,-2,19,-1,20,0,23,-3,24,-6,23,-7,25,-6,27,-3,28,-1,27,-4,27,-3,31,0,32,1,28,1,23,2,23,3,24,4,25]",empty
CSI_DATA,246897,2c:30:33:d3:61:c3,-86,11,1,1,0,1,1,0,1,0,0,-97,0,11,0,-1764384292,0,100,1,128,1,"[100,-64,5,0,19,-3,14,-3,12,-2,11,-3,8,-6,5,-7,4,-5,4,-4,6,-4,5,-4,1,-4,2,-2,5,0,8,2,7,1,7,2,9,3,7,3,6,5,7,6,8,6,8,6,5,6,2,6,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-4,11,-16,13,-14,15,-10,15,-6,14,-2,15,-1,15,-1,16,1,17,4,16,6,16,9,17,13,20,17,21,19,19,20,20,21,20,20,21,18,25,17,27,17,25,16,24,15,25,15,24,14,21,12,22,7]",empty
CSI_DATA,246898,2c:30:33:d3:61:c3,-85,11,1,1,0,1,1,0,1,0,0,-97,0,11,0,-1764377736,0,100,1,128,1,"[100,-64,5,0,9,9,8,8,8,4,9,0,9,-1,7,-1,6,-2,6,-2,5,-2,5,-2,4,-3,2,-2,4,2,7,6,6,7,4,7,5,7,4,9,2,9,1,9,3,11,3,13,-1,11,-1,8,1,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,13,9,9,13,6,15,5,16,3,17,0,17,0,18,0,18,-2,16,-5,15,-7,15,-9,18,-10,22,-11,23,-10,23,-7,25,-6,28,-9,30,-9,30,-3,31,0,30,1,26,2,25,2,25,3,21,6,15]",empty
CSI_DATA,246899,2c:30:33:d3:61:c3,-85,11,1,1,0,1,1,0,1,0,0,-97,0,11,0,-1764370161,0,100,1,128,1,"[100,-64,5,0,11,10,11,7,11,3,11,0,10,0,8,-1,9,-1,9,-2,6,-1,4,0,1,0,1,0,4,2,4,5,4,6,4,7,6,8,6,9,3,10,0,10,1,9,2,10,0,11,-1,11,0,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,19,-1,17,2,15,4,16,4,16,6,13,10,10,14,10,15,8,16,6,19,4,24,5,25,6,24,4,23,3,25,4,27,6,28,6,29,4,28,5,27,8,26,11,24,13,24,11,23,13,18,16,15]",empty
CSI_DATA,246900,2c:30:33:d3:61:c3,-85,11,1,1,0,1,1,0,1,0,0,-97,0,11,0,-1764362853,0,100,1,128,1,"[100,-64,5,0,-13,3,-8,6,-8,5,-8,6,-5,9,-3,9,-3,6,-3,3,-3,3,-5,4,-7,6,-7,6,-6,3,-6,-2,-8,-6,-12,-7,-14,-4,-12,-3,-10,-5,-11,-6,-10,-6,-6,-6,-2,-8,-1,-11,-3,-12,-2,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,4,-9,18,-12,16,-13,12,-14,11,-14,12,-14,10,-15,4,-18,2,-21,0,-22,-4,-22,-5,-23,-6,-26,-8,-27,-10,-25,-12,-23,-12,-27,-11,-29,-10,-28,-10,-28,-10,-28,-7,-30,-6,-28,-7,-26,-5,-24,-4,-22,0]",empty
CSI_DATA,246901,2c:30:33:d3:61:c3,-84,11,1,1,0,1,1,0,1,0,0,-97,0,11,0,-1764353399,0,100,1,128,1,"[100,-64,5,0,-15,3,-14,2,-13,3,-11,4,-6,5,-1,5,-1,3,-3,3,-3,3,-1,1,-1,1,-2,2,-3,3,-6,1,-10,0,-11,-1,-12,-1,-12,-1,-11,-2,-13,-5,-13,-5,-10,-5,-10,-6,-12,-5,-11,-4,-3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,4,-14,15,-15,12,-17,10,-16,7,-16,5,-16,6,-17,5,-18,2,-18,-3,-18,-8,-19,-9,-22,-11,-23,-11,-23,-12,-23,-13,-24,-13,-24,-12,-24,-12,-24,-14,-27,-14,-30,-11,-29,-8,-26,-3,-25,-1,-22,0,-21,0]",empty
CSI_DATA,246902,2c:30:33:d3:61:c3,-87,11,1,1,0,1,1,0,1,0,0,-97,0,11,0,-1764344997,0,100,1,128,1,"[100,-64,5,0,-16,-6,-14,-3,-14,0,-14,1,-12,1,-12,1,-10,2,-6,5,-6,6,-9,4,-10,3,-6,2,-3,0,-7,-1,-9,-2,-8,-4,-9,-4,-10,-7,-9,-8,-6,-9,-4,-11,-4,-11,-4,-9,-2,-6,-1,-5,-1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-1,-16,-4,-15,-4,-14,-5,-14,-7,-15,-8,-14,-9,-12,-10,-12,-12,-12,-16,-15,-19,-15,-22,-12,-23,-7,-23,-6,-25,-10,-25,-12,-26,-11,-26,-12,-23,-15,-24,-16,-26,-16,-25,-17,-24,-20,-22,-20,-19,-18,-17,-17,-15]",empty
CSI_DATA,246903,2c:30:33:d3:61:c3,-85,11,1,1,0,1,1,0,1,0,0,-97,0,11,0,-1764336283,0,100,1,128,1,"[100,-64,5,0,-9,14,-5,14,-1,12,2,9,3,7,4,7,5,5,3,3,0,5,0,6,-1,4,-3,4,-5,6,-6,7,-7,7,-8,6,-10,6,-11,5,-11,4,-13,4,-13,5,-10,6,-7,5,-7,1,-6,-1,-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,4,-2,18,-5,15,-7,14,-8,15,-11,16,-13,14,-14,13,-15,12,-17,9,-19,7,-21,7,-21,6,-23,5,-24,7,-25,8,-27,5,-28,2,-28,4,-29,6,-29,5,-27,8,-27,12,-26,15,-21,17,-19,17,-18,12]",empty
CSI_DATA,246904,2c:30:33:d3:61:c3,-85,11,1,1,0,1,1,0,1,0,0,-97,0,11,0,-1764328142,0,100,1,128,1,"[100,-64,5,0,9,11,7,9,7,6,9,2,10,-1,7,-2,5,-4,5,-5,7,-5,8,-4,6,-4,5,-4,7,0,8,3,6,6,2,7,1,7,4,7,6,8,6,9,3,10,0,11,-2,11,-4,8,-6,6,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,8,12,8,13,6,15,3,16,2,16,3,13,2,14,-3,16,-6,19,-7,23,-8,24,-11,21,-13,19,-10,23,-7,28,-6,28,-6,25,-4,26,-4,31,-4,31,-4,27,-2,27,0,28,0,24,3,21,6,21]",empty
CSI_DATA,246905,2c:30:33:d3:61:c3,-85,11,1,1,0,1,1,0,1,0,0,-97,0,11,0,-1764320465,0,100,1,128,1,"[100,-64,5,0,-9,-5,-12,-3,-13,-2,-12,-2,-11,0,-10,1,-9,0,-8,2,-7,4,-6,3,-4,1,-2,-2,-4,-3,-6,-4,-5,-5,-6,-7,-6,-8,-6,-8,-7,-8,-8,-10,-5,-13,-2,-12,-1,-10,-1,-9,1,-8,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-2,-16,-9,-15,-12,-12,-15,-11,-14,-12,-14,-10,-18,-7,-20,-5,-18,-1,-18,0,-21,-1,-23,0,-24,1,-24,5,-27,8,-29,7,-25,4,-23,4,-27,3,-30,-2,-30,-8,-30,-10,-30,-11,-28,-10,-28,-11,-25,-12,-21]",empty
CSI_DATA,246906,2c:30:33:d3:61:c3,-85,11,1,1,0,1,1,0,1,0,0,-97,0,11,0,-1764310726,0,100,1,128,1,"[100,-64,5,0,-8,15,-4,12,0,11,3,10,3,9,0,8,1,5,3,4,2,3,2,4,0,4,-1,2,0,4,-2,5,-5,4,-6,4,-6,5,-9,7,-11,8,-12,8,-12,7,-11,5,-11,1,-11,0,-8,-1,-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,4,-2,18,-4,17,-7,15,-9,13,-10,13,-10,15,-12,15,-15,11,-17,9,-19,9,-22,8,-24,6,-26,7,-28,7,-27,5,-28,5,-31,7,-30,9,-29,9,-30,12,-29,15,-27,15,-26,13,-23,15,-18,15,-15,11]",empty
CSI_DATA,246907,2c:30:33:d3:61:c3,-86,11,1,1,0,1,1,0,1,0,0,-97,0,11,0,-1764302233,0,100,1,128,1,"[100,-64,5,0,-1,-13,-4,-12,-7,-9,-9,-5,-6,-3,-3,-4,-3,-5,-5,-3,-5,-1,-3,-2,-1,-5,-2,-7,-3,-6,-3,-4,-2,-5,-1,-6,1,-8,3,-11,4,-11,6,-11,8,-11,9,-10,8,-10,6,-6,4,-4,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,-14,-13,-13,-13,-11,-15,-11,-17,-8,-18,-5,-17,-1,-16,2,-18,3,-19,6,-19,9,-18,10,-18,10,-21,9,-22,12,-23,17,-24,17,-25,13,-26,11,-27,12,-28,11,-27,7,-25,6,-22,7,-21,6,-21,2,-21]",empty
CSI_DATA,246908,2c:30:33:d3:61:c3,-85,11,1,1,0,1,1,0,1,0,0,-97,0,11,0,-1764294210,0,100,1,128,1,"[100,-64,5,0,-18,-10,-18,-3,-14,0,-9,2,-8,7,-9,8,-7,6,-6,2,-8,1,-10,3,-8,2,-6,0,-9,-3,-10,-4,-9,-3,-6,-4,-2,-7,-4,-8,-7,-9,-9,-9,-10,-10,-7,-10,-5,-10,-4,-11,-1,-9,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,-18,1,-18,-3,-18,-7,-18,-8,-15,-10,-14,-13,-12,-16,-9,-17,-9,-17,-9,-18,-8,-19,-6,-20,-6,-20,-5,-21,-6,-25,-8,-29,-11,-29,-11,-28,-10,-27,-11,-24,-13,-23,-13,-23,-15,-23,-18,-22,-18,-21,-18,-19]",empty
CSI_DATA,246909,2c:30:33:d3:61:c3,-87,11,1,1,0,1,1,0,1,0,0,-97,0,11,0,-1764285611,0,100,1,128,1,"[100,-64,5,0,-22,-12,-17,-8,-11,-5,-7,-2,-7,0,-7,3,-5,3,-5,1,-6,-1,-7,-2,-7,-2,-6,-5,-5,-7,-5,-6,-5,-7,-5,-8,-6,-9,-5,-8,-1,-7,0,-11,0,-14,0,-12,1,-12,1,-13,1,-13,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,0,-21,1,-20,-1,-17,-2,-13,-5,-11,-10,-12,-12,-10,-12,-10,-14,-10,-15,-9,-16,-9,-19,-8,-22,-6,-23,-7,-24,-11,-26,-11,-27,-10,-27,-11,-29,-13,-31,-14,-31,-14,-27,-15,-24,-16,-25,-17,-24,-14,-20,-10,-16]",empty
CSI_DATA,246910,2c:30:33:d3:61:c3,-85,11,1,1,0,1,1,0,1,0,0,-97,0,11,0,-1764277575,0,100,1,128,1,"[100,-64,5,0,1,-19,-3,-14,-5,-8,-7,-5,-7,-6,-7,-7,-8,-5,-6,-3,-5,-2,-7,-3,-4,-5,-2,-6,-1,-7,-1,-7,0,-7,1,-9,3,-11,4,-13,3,-12,5,-11,8,-10,8,-10,7,-8,8,-5,10,-5,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-4,-11,-16,-10,-16,-7,-16,-3,-16,-1,-17,0,-19,1,-22,3,-20,8,-18,10,-17,10,-18,14,-18,15,-18,15,-18,17,-19,18,-20,14,-20,12,-21,15,-23,17,-24,16,-24,14,-25,11,-26,8,-24,6,-21,4,-21]",empty
CSI_DATA,246911,2c:30:33:d3:61:c3,-86,11,1,1,0,1,1,0,1,0,0,-97,0,11,0,-1764269555,0,100,1,128,1,"[100,-64,5,0,-11,-9,-11,-6,-13,-4,-12,-2,-10,-1,-8,0,-6,1,-6,2,-5,1,-5,-2,-5,0,-4,2,-4,0,-5,-4,-6,-7,-7,-9,-8,-11,-8,-12,-6,-11,-4,-10,-1,-10,-1,-11,-2,-11,-2,-11,0,-9,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-1,-17,-2,-19,-4,-20,-5,-17,-8,-14,-13,-12,-16,-11,-15,-9,-15,-8,-15,-9,-16,-10,-20,-10,-23,-8,-25,-6,-27,-6,-29,-2,-28,-2,-29,-5,-31,-8,-33,-11,-33,-12,-30,-10,-27,-11,-26,-14,-25,-17,-21,-16,-15]",empty
CSI_DATA,246912,2c:30:33:d3:61:c3,-86,11,1,1,0,1,1,0,1,0,0,-97,0,11,0,-1764261272,0,100,1,128,1,"[100,-64,5,0,2,-14,-1,-13,-2,-13,-5,-11,-6,-9,-3,-9,-3,-11,-5,-11,-5,-8,-4,-5,-6,-5,-4,-8,-2,-9,-3,-10,-3,-9,-1,-7,1,-6,4,-6,4,-6,4,-5,8,-7,10,-8,8,-6,6,-3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-5,-5,-20,-4,-19,-2,-18,1,-17,5,-18,8,-19,8,-17,10,-15,12,-14,13,-13,15,-13,18,-13,21,-12,23,-13,22,-14,22,-16,25,-18,25,-17,20,-15,18,-16,21,-18,21,-19,16,-21,15,-25,14,-24,9,-21]",empty
CSI_DATA,246913,2c:30:33:d3:61:c3,-86,11,1,1,0,1,1,0,1,0,0,-97,0,11,0,-1764252900,0,100,1,128,1,"[100,-64,5,0,-16,8,-13,5,-9,7,-6,10,-5,10,-3,10,-3,9,-2,8,-2,5,-4,4,-5,4,-6,2,-6,2,-4,3,-3,3,-7,0,-9,-2,-9,-1,-12,-3,-13,-5,-11,-5,-8,-5,-5,-7,-4,-9,-3,-8,-1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,3,-7,14,-7,14,-8,13,-12,10,-14,9,-14,8,-15,7,-19,5,-21,3,-20,1,-22,-1,-24,-2,-24,-2,-26,-4,-28,-6,-29,-4,-30,-3,-31,-4,-30,-5,-28,-4,-28,-3,-30,-2,-30,1,-29,6,-26,9,-23,7]",empty
CSI_DATA,246914,2c:30:33:d3:61:c3,-86,11,1,1,0,1,1,0,1,0,0,-97,0,11,0,-1764245898,0,100,1,128,1,"[100,-64,5,0,-16,5,-13,7,-9,8,-4,7,-1,5,-1,5,0,6,0,6,0,6,-1,7,-2,5,-3,2,-4,2,-7,1,-10,-1,-10,-1,-9,-1,-9,-3,-11,-3,-12,-2,-12,-4,-14,-6,-13,-6,-9,-5,-7,-3,-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,3,-14,11,-14,9,-16,6,-17,2,-16,1,-18,0,-19,-3,-19,-7,-20,-8,-21,-11,-19,-13,-17,-15,-19,-16,-21,-18,-21,-17,-22,-14,-24,-12,-26,-12,-27,-13,-30,-13,-30,-11,-27,-10,-27,-7,-23,-4,-19,-3,-17,-4]",empty
CSI_DATA,246915,2c:30:33:d3:61:c3,-86,11,1,1,0,1,1,0,1,0,0,-97,0,11,0,-1764237399,0,100,1,128,1,"[100,-64,5,0,14,2,10,-1,6,0,6,1,7,-2,7,-7,7,-7,7,-5,5,-3,4,-2,5,0,7,3,9,5,8,5,6,4,6,7,6,12,6,12,4,9,4,10,3,14,0,14,-2,13,-2,12,-1,11,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,16,0,17,1,15,3,14,4,16,5,16,6,14,6,14,9,14,13,12,18,12,22,12,21,10,19,9,18,11,21,11,23,10,25,10,27,14,25,19,23,21,21,18,21,16,23,16,23,17,19,18,14]",empty
CSI_DATA,246916,2c:30:33:d3:61:c3,-85,11,1,1,0,1,1,0,1,0,0,-97,0,11,0,-1764230665,0,100,1,128,1,"[100,-64,5,0,-15,-1,-9,2,-7,5,-7,6,-7,7,-7,7,-7,5,-6,5,-4,6,-5,6,-7,4,-7,4,-6,3,-6,-1,-7,-2,-7,-3,-8,-5,-11,-4,-11,-4,-10,-6,-10,-8,-11,-9,-9,-9,-5,-10,-4,-11,-2,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,2,-15,8,-16,5,-17,2,-20,1,-20,1,-18,-1,-16,-5,-17,-7,-18,-9,-19,-13,-19,-16,-20,-19,-21,-20,-20,-19,-20,-19,-21,-19,-23,-18,-24,-16,-22,-14,-21,-16,-24,-16,-27,-13,-26,-10,-27,-8,-28,-7,-27,-6]",empty
CSI_DATA,246917,2c:30:33:d3:61:c3,-85,11,1,1,0,1,1,0,1,0,0,-97,0,11,0,-1764221940,0,100,1,128,1,"[100,-64,5,0,-14,-7,-14,-5,-13,-1,-12,1,-9,2,-7,2,-6,3,-6,2,-6,1,-6,2,-7,1,-7,-1,-7,0,-9,0,-9,-2,-9,-4,-7,-4,-8,-4,-9,-5,-9,-6,-7,-7,-7,-8,-7,-10,-4,-9,-2,-7,-1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-3,-20,-10,-15,-11,-10,-12,-9,-12,-8,-13,-7,-15,-6,-15,-6,-15,-7,-18,-6,-20,-3,-20,-2,-21,-4,-24,-4,-29,-3,-29,-6,-26,-8,-25,-7,-30,-7,-31,-10,-30,-12,-27,-12,-24,-13,-24,-14,-21,-15,-15,-16,-11]",empty
CSI_DATA,246918,2c:30:33:d3:61:c3,-86,11,1,1,0,1,1,0,1,0,0,-97,0,11,0,-1764214481,0,100,1,128,1,"[100,-64,5,0,1,-16,0,-16,-1,-15,-1,-15,-2,-11,-4,-6,-4,-4,-5,-4,-6,-6,-4,-7,-2,-7,0,-7,0,-7,-2,-6,-1,-5,2,-5,5,-7,8,-9,10,-12,9,-12,8,-8,9,-6,10,-7,8,-2,7,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-4,-4,-16,-3,-18,-1,-17,4,-15,8,-14,9,-13,9,-13,10,-14,11,-14,14,-13,16,-10,17,-9,20,-12,22,-14,24,-13,24,-13,22,-15,23,-16,26,-14,27,-13,26,-16,25,-19,21,-19,17,-19,13,-21,10,-22]",empty
CSI_DATA,246919,2c:30:33:d3:61:c3,-85,11,1,1,0,1,1,0,1,0,0,-97,0,11,0,-1764206262,0,100,1,128,1,"[100,-64,5,0,-13,-8,-10,-4,-8,0,-9,2,-9,3,-7,5,-6,5,-7,3,-7,1,-5,0,-4,2,-4,2,-4,0,-7,-2,-10,-3,-11,-5,-8,-7,-6,-6,-6,-6,-7,-9,-6,-12,-6,-14,-5,-15,-1,-12,1,-7,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-2,-16,-7,-17,-7,-17,-9,-14,-11,-13,-12,-12,-14,-8,-17,-6,-18,-7,-19,-6,-22,-5,-24,-5,-25,-3,-25,-1,-24,-2,-25,-3,-27,-4,-29,-6,-30,-6,-29,-5,-26,-8,-23,-12,-23,-15,-23,-15,-20,-15,-17,-17,-14]",empty
CSI_DATA,246920,2c:30:33:d3:61:c3,-86,11,1,1,0,1,1,0,1,0,0,-97,0,11,0,-1764197800,0,100,1,128,1,"[100,-64,5,0,9,9,5,8,4,5,8,3,9,3,5,1,3,-2,5,-3,6,-2,6,-1,5,1,5,2,4,4,3,6,3,8,3,10,5,10,4,9,4,11,3,12,1,10,0,8,-2,9,-4,9,-2,7,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,17,5,15,7,13,12,13,13,13,13,12,14,8,14,5,15,4,16,2,20,-1,22,-1,21,1,23,-2,24,-4,23,-3,25,-2,28,-1,29,2,30,4,31,4,28,3,27,6,28,10,26,12,21,14,19]",empty
CSI_DATA,246921,2c:30:33:d3:61:c3,-86,11,1,1,0,1,1,0,1,0,0,-97,0,11,0,-1764190198,0,100,1,128,1,"[100,-64,5,0,-2,-15,-2,-13,-5,-9,-7,-6,-8,-4,-7,0,-5,1,-4,-1,-4,-3,-4,-4,-3,-3,-1,-2,-1,-4,-3,-6,-1,-7,-1,-8,-1,-10,0,-9,-1,-7,-2,-10,0,-13,2,-10,2,-7,4,-6,7,-6,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,0,-22,2,-20,5,-18,6,-19,8,-17,8,-15,9,-13,12,-15,13,-18,13,-16,15,-13,17,-14,19,-13,19,-12,19,-15,21,-19,22,-20,23,-20,21,-21,17,-19,16,-17,17,-18,16,-21,10,-25,7,-24,7,-20]",empty
CSI_DATA,246922,2c:30:33:d3:61:c3,-86,11,1,1,0,1,1,0,1,0,0,-97,0,11,0,-1764181849,0,100,1,128,1,"[100,-64,5,0,0,-13,-2,-11,-4,-10,-4,-8,-4,-6,-6,-2,-7,-1,-5,-3,-3,-4,-4,-3,-3,-1,-1,-1,-1,-5,-2,-7,0,-8,4,-10,5,-11,2,-10,1,-10,4,-11,8,-11,7,-9,4,-7,3,-6,4,-6,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-5,-6,-17,-3,-19,1,-20,3,-18,4,-15,5,-13,7,-14,9,-16,9,-17,10,-17,15,-16,17,-14,16,-14,18,-15,17,-16,17,-17,19,-19,21,-22,21,-23,20,-23,18,-25,15,-27,10,-27,6,-27,6,-27,7,-27]",empty
CSI_DATA,246923,2c:30:33:d3:61:c3,-86,11,1,1,0,1,1,0,1,0,0,-97,0,11,0,-1764173566,0,100,1,128,1,"[100,-64,5,0,13,5,10,5,6,2,5,-1,6,-4,4,-8,5,-8,5,-6,5,-4,3,-1,-1,0,0,-1,4,1,4,3,6,2,10,1,11,4,10,5,9,3,10,3,10,4,7,3,8,4,11,7,9,11,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,17,6,15,7,14,11,16,14,18,14,12,14,8,16,9,16,8,16,6,16,4,17,4,20,5,21,5,21,5,22,5,25,5,26,6,27,10,26,12,25,13,25,13,25,14,23,17,18,18,14,15,14]",empty
CSI_DATA,246924,2c:30:33:d3:61:c3,-86,11,1,1,0,1,1,0,1,0,0,-97,0,11,0,-1764165498,0,100,1,128,1,"[100,-64,5,0,12,5,13,3,12,0,10,-2,7,-3,3,-6,3,-6,3,-3,5,-1,5,-2,3,-3,4,-2,5,1,3,4,3,3,6,3,10,5,11,8,9,9,7,10,7,8,7,6,6,5,4,7,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,18,7,17,8,15,11,14,13,12,13,9,14,7,16,7,16,6,17,3,20,0,23,1,25,2,28,0,28,0,27,2,27,5,30,5,31,3,30,4,29,6,28,9,27,12,24,14,20,13,18,12,17]",empty
CSI_DATA,246925,2c:30:33:d3:61:c3,-86,11,1,1,0,1,1,0,1,0,0,-97,0,11,0,-1764158521,0,100,1,128,1,"[100,-64,5,0,-13,-4,-13,-1,-12,1,-12,2,-9,4,-4,5,-3,5,-5,4,-6,1,-6,-1,-7,0,-6,-1,-7,-4,-8,-6,-8,-6,-7,-5,-8,-4,-8,-6,-7,-8,-7,-9,-8,-11,-8,-11,-6,-9,-3,-8,-1,-9,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,2,-19,6,-20,2,-19,-1,-18,-2,-17,-2,-18,-3,-19,-8,-16,-12,-13,-15,-15,-18,-15,-20,-13,-19,-11,-21,-11,-22,-13,-22,-12,-23,-12,-24,-15,-24,-16,-24,-18,-22,-22,-19,-24,-19,-22,-18,-19,-16,-19,-14,-20,-10]",empty
